"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4537,CWE-20 Improper Input Validation,"The bcpowmod function in ext/bcmath/bcmath.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 accepts a negative integer for the scale argument, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted call.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4538,CWE-20 Improper Input Validation,"The bcpowmod function in ext/bcmath/bcmath.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 modifies certain data structures without considering whether they are copies of the _zero_, _one_, or _two_ global variable, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted call.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4539,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The xml_parse_into_struct function in ext/xml/xml.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (buffer under-read and segmentation fault) or possibly have unspecified other impact via crafted XML data in the second argument, leading to a parser level of zero.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4540,NVD-CWE-Other,"The grapheme_stripos function in ext/intl/grapheme/grapheme_string.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a negative offset.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4541,NVD-CWE-Other,"The grapheme_strpos function in ext/intl/grapheme/grapheme_string.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a negative offset.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4542,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The exif_process_IFD_TAG function in ext/exif/exif.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 does not properly construct spprintf arguments, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via crafted header data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-4543,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The exif_process_IFD_in_JPEG function in ext/exif/exif.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 does not validate IFD sizes, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via crafted header data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5768,CWE-415 Double Free,"Double free vulnerability in the _php_mb_regex_ereg_replace_exec function in php_mbregex.c in the mbstring extension in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) by leveraging a callback exception.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5769,CWE-190 Integer Overflow or Wraparound,"Multiple integer overflows in mcrypt.c in the mcrypt extension in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8 allow remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted length value, related to the (1) mcrypt_generic and (2) mdecrypt_generic functions.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5770,CWE-190 Integer Overflow or Wraparound,"Integer overflow in the SplFileObject::fread function in spl_directory.c in the SPL extension in PHP before 5.5.37 and 5.6.x before 5.6.23 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a large integer argument, a related issue to CVE-2016-5096.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5771,CWE-416 Use After Free,"spl_array.c in the SPL extension in PHP before 5.5.37 and 5.6.x before 5.6.23 improperly interacts with the unserialize implementation and garbage collection, which allows remote attackers to execute arbitrary code or cause a denial of service (use-after-free and application crash) via crafted serialized data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5772,CWE-415 Double Free,"Double free vulnerability in the php_wddx_process_data function in wddx.c in the WDDX extension in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via crafted XML data that is mishandled in a wddx_deserialize call.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-5773,CWE-416 Use After Free,"php_zip.c in the zip extension in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8 improperly interacts with the unserialize implementation and garbage collection, which allows remote attackers to execute arbitrary code or cause a denial of service (use-after-free and application crash) via crafted serialized data containing a ZipArchive object.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6288,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,The php_url_parse_ex function in ext/standard/url.c in PHP before 5.5.38 allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via vectors involving the smart_str data type.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6290,CWE-416 Use After Free,"ext/session/session.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 does not properly maintain a certain hash data structure, which allows remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via vectors related to session deserialization.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6291,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The exif_process_IFD_in_MAKERNOTE function in ext/exif/exif.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (out-of-bounds array access and memory corruption), obtain sensitive information from process memory, or possibly have unspecified other impact via a crafted JPEG image.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6294,CWE-125 Out-of-bounds Read,"The locale_accept_from_http function in ext/intl/locale/locale_methods.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 does not properly restrict calls to the ICU uloc_acceptLanguageFromHTTP function, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a call with a long argument.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6295,CWE-416 Use After Free,"ext/snmp/snmp.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 improperly interacts with the unserialize implementation and garbage collection, which allows remote attackers to cause a denial of service (use-after-free and application crash) or possibly have unspecified other impact via crafted serialized data, a related issue to CVE-2016-5773.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-6296,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Integer signedness error in the simplestring_addn function in simplestring.c in xmlrpc-epi through 0.54.2, as used in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9, allows remote attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via a long first argument to the PHP xmlrpc_encode_request function.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7124,CWE-502 Deserialization of Untrusted Data,"ext/standard/var_unserializer.c in PHP before 5.6.25 and 7.x before 7.0.10 mishandles certain invalid objects, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted serialized data that leads to a (1) __destruct call or (2) magic method call.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7126,CWE-787 Out-of-bounds Write,"The imagetruecolortopalette function in ext/gd/gd.c in PHP before 5.6.25 and 7.x before 7.0.10 does not properly validate the number of colors, which allows remote attackers to cause a denial of service (select_colors allocation error and out-of-bounds write) or possibly have unspecified other impact via a large value in the third argument.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7127,CWE-787 Out-of-bounds Write,"The imagegammacorrect function in ext/gd/gd.c in PHP before 5.6.25 and 7.x before 7.0.10 does not properly validate gamma values, which allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact by providing different signs for the second and third arguments.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7129,CWE-20 Improper Input Validation,"The php_wddx_process_data function in ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (segmentation fault) or possibly have unspecified other impact via an invalid ISO 8601 time value, as demonstrated by a wddx_deserialize call that mishandles a dateTime element in a wddxPacket XML document.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7411,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"ext/standard/var_unserializer.re in PHP before 5.6.26 mishandles object-deserialization failures, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via an unserialize call that references a partially constructed object.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7413,CWE-416 Use After Free,"Use-after-free vulnerability in the wddx_stack_destroy function in ext/wddx/wddx.c in PHP before 5.6.26 and 7.x before 7.0.11 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a wddxPacket XML document that lacks an end-tag for a recordset field element, leading to mishandling in a wddx_deserialize call.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",api-php-lib:1.0.7,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/composer.lock:plesk/api-php-lib/1.0.7,"","","","",pkg:composer/plesk/api-php-lib@1.0.7,cpe:2.3:a:php:php:1.0.7:*:*:*:*:*:*:*,CVE-2016-7414,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The ZIP signature-verification feature in PHP before 5.6.26 and 7.x before 7.0.11 does not ensure that the uncompressed_filesize field is large enough, which allows remote attackers to cause a denial of service (out-of-bounds memory access) or possibly have unspecified other impact via a crafted PHAR archive, related to ext/phar/util.c and ext/phar/zip.c.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
